code,name,state,total_casos,total_mortes,primeirocaso,ultimoregistro,taxa_mortalidade_cidade,population,mortes_por_100k,casos_por_100k
421080.0,Meleiro,SC,169407.0,2670,2020-03-27,2021-05-23,1.58,7015.0,38061.3,2414925.16
421085.0,Mirim Doce,SC,31066.0,600,2020-03-27,2021-05-23,1.93,,,
421090.0,Modelo,SC,49214.0,1091,2020-03-27,2021-05-23,2.22,,,
421100.0,Mondaí,SC,98367.0,562,2020-03-27,2021-05-23,0.57,,,
421105.0,Monte Carlo,SC,135703.0,3352,2020-03-27,2021-05-23,2.47,,,
421110.0,Monte Castelo,SC,38403.0,910,2020-03-27,2021-05-23,2.37,,,
421120.0,Morro da Fumaça,SC,500212.0,5508,2020-03-27,2021-05-23,1.1,17796.0,30950.78,2810811.42
421125.0,Morro Grande,SC,70570.0,193,2020-03-27,2021-05-23,0.27,,,
421130.0,Navegantes,SC,1341072.0,23542,2020-03-27,2021-05-23,1.76,81475.0,28894.75,1645992.02
421140.0,Nova Erechim,SC,82210.0,1283,2020-03-27,2021-05-23,1.56,5019.0,25562.86,1637975.69
421145.0,Nova Itaberaba,SC,47926.0,251,2020-03-27,2021-05-23,0.52,,,
421150.0,Nova Trento,SC,313640.0,1491,2020-03-27,2021-05-23,0.48,14549.0,10248.13,2155749.54
421160.0,Nova Veneza,SC,388529.0,3085,2020-03-27,2021-05-23,0.79,15166.0,20341.55,2561842.28
421165.0,Novo Horizonte,SC,20932.0,0,2020-03-27,2021-05-23,0.0,,,
421170.0,Orleans,SC,678706.0,7623,2020-03-27,2021-05-23,1.12,22912.0,33270.78,2962229.4
421175.0,Otacílio Costa,SC,426288.0,4292,2020-03-27,2021-05-23,1.01,,,
421180.0,Ouro,SC,202775.0,1756,2020-03-27,2021-05-23,0.87,7295.0,24071.28,2779643.59
421185.0,Ouro Verde,SC,42823.0,1838,2020-03-27,2021-05-23,4.29,,,
421187.0,Paial,SC,23946.0,246,2020-03-27,2021-05-23,1.03,1505.0,16345.51,1591096.35
421189.0,Painel,SC,20622.0,387,2020-03-27,2021-05-23,1.88,,,
421190.0,Palhoça,SC,4350830.0,37697,2020-03-27,2021-05-23,0.87,171797.0,21942.76,2532541.31
421200.0,Palma Sola,SC,100270.0,1415,2020-03-27,2021-05-23,1.41,7423.0,19062.37,1350801.56
421205.0,Palmeira,SC,34115.0,53,2020-03-27,2021-05-23,0.16,,,
421210.0,Palmitos,SC,216450.0,4547,2020-03-27,2021-05-23,2.1,16169.0,28121.71,1338672.77
421220.0,Papanduva,SC,67154.0,3501,2020-03-27,2021-05-23,5.21,19320.0,18121.12,347587.99
421223.0,Paraíso,SC,8742.0,552,2020-03-27,2021-05-23,6.31,,,
421225.0,Passo de Torres,SC,147781.0,2049,2020-03-27,2021-05-23,1.39,8823.0,23223.39,1674951.83
421227.0,Passos Maia,SC,38415.0,785,2020-03-27,2021-05-23,2.04,,,
421230.0,Paulo Lopes,SC,186044.0,1895,2020-03-27,2021-05-23,1.02,7494.0,25286.9,2482572.72
421240.0,Pedras Grandes,SC,72042.0,2602,2020-03-27,2021-05-23,3.61,3976.0,65442.66,1811921.53
421250.0,Penha,SC,688948.0,11809,2020-03-27,2021-05-23,1.71,32531.0,36300.76,2117819.93
421260.0,Peritiba,SC,49716.0,529,2020-03-27,2021-05-23,1.06,2787.0,18980.98,1783853.61
421265.0,Pescaria Brava,SC,262062.0,2998,2020-03-27,2021-05-23,1.14,10091.0,29709.64,2596987.41
421270.0,Petrolândia,SC,59565.0,1306,2020-03-27,2021-05-23,2.19,,,
421280.0,Balneário Piçarras,SC,615907.0,5649,2020-03-27,2021-05-23,0.92,23147.0,24404.89,2660850.22
421290.0,Pinhalzinho,SC,368758.0,2699,2020-03-27,2021-05-23,0.73,20313.0,13287.06,1815379.31
421300.0,Pinheiro Preto,SC,40345.0,464,2020-03-27,2021-05-23,1.15,,,
421310.0,Piratuba,SC,89597.0,990,2020-03-27,2021-05-23,1.1,3854.0,25687.6,2324779.45
421315.0,Planalto Alegre,SC,39067.0,931,2020-03-27,2021-05-23,2.38,2870.0,32439.02,1361219.51
421320.0,Pomerode,SC,708315.0,6473,2020-03-27,2021-05-23,0.91,33447.0,19353.01,2117723.56
421330.0,Ponte Alta,SC,70267.0,1415,2020-03-27,2021-05-23,2.01,,,
421335.0,Ponte Alta do Norte,SC,40692.0,518,2020-03-27,2021-05-23,1.27,,,
421340.0,Ponte Serrada,SC,130164.0,4199,2020-03-27,2021-05-23,3.23,11593.0,36220.13,1122780.99
421350.0,Porto Belo,SC,478587.0,4670,2020-03-27,2021-05-23,0.98,21388.0,21834.67,2237642.6
421360.0,Porto União,SC,264130.0,4245,2020-03-27,2021-05-23,1.61,35398.0,11992.2,746172.1
421370.0,Pouso Redondo,SC,208584.0,3215,2020-03-27,2021-05-23,1.54,17453.0,18420.9,1195118.32
421380.0,Praia Grande,SC,141286.0,1458,2020-03-27,2021-05-23,1.03,7319.0,19920.75,1930400.33
421390.0,Presidente Castello Branco,SC,69993.0,556,2020-03-27,2021-05-23,0.79,1568.0,35459.18,4463839.29
421400.0,Presidente Getúlio,SC,257169.0,3345,2020-03-27,2021-05-23,1.3,,,
421410.0,Presidente Nereu,SC,17332.0,567,2020-03-27,2021-05-23,3.27,,,
421415.0,Princesa,SC,18771.0,206,2020-03-27,2021-05-23,1.1,,,
421420.0,Quilombo,SC,187911.0,4684,2020-03-27,2021-05-23,2.49,,,
421430.0,Rancho Queimado,SC,53951.0,765,2020-03-27,2021-05-23,1.42,2878.0,26580.96,1874600.42
421440.0,Rio das Antas,SC,38800.0,1198,2020-03-27,2021-05-23,3.09,,,
421450.0,Rio do Campo,SC,58823.0,562,2020-03-27,2021-05-23,0.96,,,
421460.0,Rio do Oeste,SC,91607.0,875,2020-03-27,2021-05-23,0.96,7489.0,11683.8,1223220.72
421470.0,Rio dos Cedros,SC,109495.0,2519,2020-03-27,2021-05-23,2.3,,,
421480.0,Rio do Sul,SC,1045985.0,8903,2020-03-27,2021-05-23,0.85,71061.0,12528.67,1471953.67
421490.0,Rio Fortuna,SC,99061.0,1251,2020-03-27,2021-05-23,1.26,4611.0,27130.77,2148362.61
421500.0,Rio Negrinho,SC,449999.0,4128,2020-03-27,2021-05-23,0.92,42302.0,9758.4,1063777.13
421505.0,Rio Rufino,SC,28722.0,696,2020-03-27,2021-05-23,2.42,2483.0,28030.61,1156745.87
421507.0,Riqueza,SC,54922.0,1190,2020-03-27,2021-05-23,2.17,,,
421510.0,Rodeio,SC,203648.0,2305,2020-03-27,2021-05-23,1.13,11551.0,19954.98,1763033.5
421520.0,Romelândia,SC,38271.0,287,2020-03-27,2021-05-23,0.75,,,
421530.0,Salete,SC,113266.0,1115,2020-03-27,2021-05-23,0.98,7642.0,14590.42,1482151.27
421535.0,Saltinho,SC,23250.0,126,2020-03-27,2021-05-23,0.54,,,
421540.0,Salto Veloso,SC,55699.0,1107,2020-03-27,2021-05-23,1.99,,,
421545.0,Sangão,SC,287755.0,1587,2020-03-27,2021-05-23,0.55,12678.0,12517.75,2269719.2
421550.0,Santa Cecília,SC,180092.0,2888,2020-03-27,2021-05-23,1.6,16830.0,17159.83,1070065.36
421555.0,Santa Helena,SC,13592.0,259,2020-03-27,2021-05-23,1.91,2223.0,11650.92,611426.0
421560.0,Santa Rosa de Lima,SC,47944.0,671,2020-03-27,2021-05-23,1.4,,,
421565.0,Santa Rosa do Sul,SC,185983.0,3060,2020-03-27,2021-05-23,1.65,8358.0,36611.63,2225209.38
421567.0,Santa Terezinha,SC,30280.0,352,2020-03-27,2021-05-23,1.16,,,
421568.0,Santa Terezinha do Progresso,SC,33256.0,399,2020-03-27,2021-05-23,1.2,,,
421569.0,Santiago do Sul,SC,27348.0,334,2020-03-27,2021-05-23,1.22,,,
421570.0,Santo Amaro da Imperatriz,SC,555856.0,9008,2020-03-27,2021-05-23,1.62,23245.0,38752.42,2391292.75
421575.0,São Bernardino,SC,34692.0,91,2020-03-27,2021-05-23,0.26,2336.0,3895.55,1485102.74
421580.0,São Bento do Sul,SC,757940.0,10589,2020-03-27,2021-05-23,1.4,84507.0,12530.32,896896.12
421590.0,São Bonifácio,SC,71757.0,848,2020-03-27,2021-05-23,1.18,,,
421600.0,São Carlos,SC,85567.0,1721,2020-03-27,2021-05-23,2.01,11281.0,15255.74,758505.45
421605.0,São Cristóvão do Sul,SC,30909.0,1170,2020-03-27,2021-05-23,3.79,,,
421610.0,São Domingos,SC,152929.0,1343,2020-03-27,2021-05-23,0.88,9445.0,14219.16,1619152.99
421620.0,São Francisco do Sul,SC,966510.0,15905,2020-03-27,2021-05-23,1.65,52721.0,30168.24,1833254.3
421625.0,São João do Oeste,SC,71920.0,1453,2020-03-27,2021-05-23,2.02,,,
421630.0,São João Batista,SC,737273.0,11404,2020-03-27,2021-05-23,1.55,,,
421635.0,São João do Itaperiú,SC,99399.0,1396,2020-03-27,2021-05-23,1.4,3733.0,37396.2,2662710.96
421640.0,São João do Sul,SC,135902.0,1474,2020-03-27,2021-05-23,1.08,,,
421650.0,São Joaquim,SC,270038.0,5529,2020-03-27,2021-05-23,2.05,,,
421660.0,São José,SC,5638779.0,66163,2020-03-27,2021-05-23,1.17,246586.0,26831.61,2286739.31
421670.0,São José do Cedro,SC,133971.0,1500,2020-03-27,2021-05-23,1.12,,,
421680.0,São José do Cerrito,SC,80086.0,1044,2020-03-27,2021-05-23,1.3,,,
421690.0,São Lourenço do Oeste,SC,128329.0,3813,2020-03-27,2021-05-23,2.97,24076.0,15837.35,533016.28
421700.0,São Ludgero,SC,396567.0,3093,2020-03-27,2021-05-23,0.78,13410.0,23064.88,2957248.32
421710.0,São Martinho,SC,117922.0,1001,2020-03-27,2021-05-23,0.85,3180.0,31477.99,3708238.99
421715.0,São Miguel da Boa Vista,SC,43187.0,356,2020-03-27,2021-05-23,0.82,,,
421720.0,São Miguel do Oeste,SC,574862.0,4929,2020-03-27,2021-05-23,0.86,40482.0,12175.78,1420043.48
421725.0,São Pedro de Alcântara,SC,130697.0,1026,2020-03-27,2021-05-23,0.79,,,
421730.0,Saudades,SC,123148.0,444,2020-03-27,2021-05-23,0.36,,,
421740.0,Schroeder,SC,402452.0,2704,2020-03-27,2021-05-23,0.67,21365.0,12656.21,1883697.64
421750.0,Seara,SC,342298.0,2466,2020-03-27,2021-05-23,0.72,17541.0,14058.49,1951416.68
421755.0,Serra Alta,SC,34264.0,398,2020-03-27,2021-05-23,1.16,,,
421760.0,Siderópolis,SC,197941.0,5469,2020-03-27,2021-05-23,2.76,14007.0,39044.76,1413157.71
421770.0,Sombrio,SC,495594.0,8769,2020-03-27,2021-05-23,1.77,30374.0,28870.09,1631638.9
421775.0,Sul Brasil,SC,48461.0,285,2020-03-27,2021-05-23,0.59,,,
421780.0,Taió,SC,288885.0,2682,2020-03-27,2021-05-23,0.93,18395.0,14580.05,1570453.93
421790.0,Tangará,SC,133758.0,1904,2020-03-27,2021-05-23,1.42,8676.0,21945.6,1541701.24
421795.0,Tigrinhos,SC,43753.0,0,2020-03-27,2021-05-23,0.0,1633.0,0.0,2679301.9
421800.0,Tijucas,SC,1037023.0,13426,2020-03-27,2021-05-23,1.29,38407.0,34957.17,2700088.53
421810.0,Timbé do Sul,SC,113961.0,2039,2020-03-27,2021-05-23,1.79,5348.0,38126.4,2130908.75
421820.0,Timbó,SC,924069.0,8573,2020-03-27,2021-05-23,0.93,44238.0,19379.27,2088858.0
421825.0,Timbó Grande,SC,70500.0,1122,2020-03-27,2021-05-23,1.59,,,
421830.0,Três Barras,SC,251774.0,4383,2020-03-27,2021-05-23,1.74,19275.0,22739.3,1306220.49
421835.0,Treviso,SC,107630.0,1210,2020-03-27,2021-05-23,1.12,,,
421840.0,Treze de Maio,SC,176524.0,914,2020-03-27,2021-05-23,0.52,7081.0,12907.78,2492924.73
421850.0,Treze Tílias,SC,102326.0,658,2020-03-27,2021-05-23,0.64,7840.0,8392.86,1305178.57
421860.0,Trombudo Central,SC,137355.0,2099,2020-03-27,2021-05-23,1.53,7360.0,28519.02,1866236.41
421870.0,Tubarão,SC,3181276.0,52597,2020-03-27,2021-05-23,1.65,105686.0,49767.24,3010120.55
421875.0,Tunápolis,SC,174174.0,690,2020-03-27,2021-05-23,0.4,4543.0,15188.2,3833898.31
421880.0,Turvo,SC,295436.0,2207,2020-03-27,2021-05-23,0.75,12899.0,17109.85,2290379.1
421885.0,União do Oeste,SC,39191.0,926,2020-03-27,2021-05-23,2.36,,,
421890.0,Urubici,SC,104954.0,2149,2020-03-27,2021-05-23,2.05,,,
421895.0,Urupema,SC,16392.0,190,2020-03-27,2021-05-23,1.16,,,
421900.0,Urussanga,SC,537790.0,8716,2020-03-27,2021-05-23,1.62,21268.0,40981.76,2528634.57
421910.0,Vargeão,SC,34724.0,786,2020-03-27,2021-05-23,2.26,,,
421915.0,Vargem,SC,44021.0,523,2020-03-27,2021-05-23,1.19,,,
421917.0,Vargem Bonita,SC,94909.0,1001,2020-03-27,2021-05-23,1.05,4492.0,22284.06,2112845.06
421920.0,Vidal Ramos,SC,51397.0,802,2020-03-27,2021-05-23,1.56,6338.0,12653.83,810934.05
421930.0,Videira,SC,1096503.0,10326,2020-03-27,2021-05-23,0.94,53065.0,19459.15,2066339.4
421935.0,Vitor Meireles,SC,50396.0,312,2020-03-27,2021-05-23,0.62,,,
421940.0,Witmarsum,SC,31558.0,321,2020-03-27,2021-05-23,1.02,,,
421950.0,Xanxerê,SC,1317172.0,18416,2020-03-27,2021-05-23,1.4,50982.0,36122.55,2583602.06
421960.0,Xavantina,SC,56650.0,425,2020-03-27,2021-05-23,0.75,3933.0,10806.0,1440376.3
421970.0,Xaxim,SC,639098.0,15453,2020-03-27,2021-05-23,2.42,28706.0,53831.95,2226356.86
421985.0,Zortéa,SC,133662.0,1308,2020-03-27,2021-05-23,0.98,3363.0,38893.84,3974487.07
422000.0,Balneário Rincão,SC,213167.0,5292,2020-03-27,2021-05-23,2.48,12760.0,41473.35,1670587.77
430003.0,Aceguá,RS,22155.0,163,2020-03-27,2021-05-23,0.74,,,
430005.0,Água Santa,RS,69474.0,1385,2020-03-27,2021-05-23,1.99,3748.0,36953.04,1853628.6
430010.0,Agudo,RS,111145.0,1285,2020-03-27,2021-05-23,1.16,,,
430020.0,Ajuricaba,RS,109168.0,1927,2020-03-27,2021-05-23,1.77,7024.0,27434.51,1554214.12
430030.0,Alecrim,RS,25839.0,862,2020-03-27,2021-05-23,3.34,,,
430040.0,Alegrete,RS,772880.0,19788,2020-03-27,2021-05-23,2.56,73589.0,26889.89,1050265.66
430045.0,Alegria,RS,46650.0,190,2020-03-27,2021-05-23,0.41,,,
430047.0,Almirante Tamandaré do Sul,RS,21584.0,83,2020-03-27,2021-05-23,0.38,,,
430050.0,Alpestre,RS,38196.0,798,2020-03-27,2021-05-23,2.09,6258.0,12751.68,610354.75
430055.0,Alto Alegre,RS,13283.0,34,2020-03-27,2021-05-23,0.26,,,
430057.0,Alto Feliz,RS,25777.0,51,2020-03-27,2021-05-23,0.2,,,
430060.0,Alvorada,RS,2602562.0,84113,2020-03-27,2021-05-23,3.23,210305.0,39995.72,1237517.89
430063.0,Amaral Ferrador,RS,29589.0,580,2020-03-27,2021-05-23,1.96,,,
430064.0,Ametista do Sul,RS,63139.0,929,2020-03-27,2021-05-23,1.47,7409.0,12538.8,852193.28
430066.0,André da Rocha,RS,14275.0,0,2020-03-27,2021-05-23,0.0,,,
430070.0,Anta Gorda,RS,79572.0,369,2020-03-27,2021-05-23,0.46,5981.0,6169.54,1330412.97
430080.0,Antônio Prado,RS,280738.0,3224,2020-03-27,2021-05-23,1.15,13050.0,24704.98,2151249.04
430085.0,Arambaré,RS,19375.0,624,2020-03-27,2021-05-23,3.22,,,
430087.0,Araricá,RS,116793.0,3199,2020-03-27,2021-05-23,2.74,,,
430090.0,Aratiba,RS,49407.0,1027,2020-03-27,2021-05-23,2.08,,,
430100.0,Arroio do Meio,RS,342581.0,2891,2020-03-27,2021-05-23,0.84,20805.0,13895.7,1646628.21
430105.0,Arroio do Sal,RS,118476.0,3493,2020-03-27,2021-05-23,2.95,10065.0,34704.42,1177108.79
430107.0,Arroio do Padre,RS,17341.0,155,2020-03-27,2021-05-23,0.89,,,
430110.0,Arroio dos Ratos,RS,109203.0,4988,2020-03-27,2021-05-23,4.57,14151.0,35248.39,771698.11
430120.0,Arroio do Tigre,RS,104098.0,1475,2020-03-27,2021-05-23,1.42,,,
430130.0,Arroio Grande,RS,147405.0,3471,2020-03-27,2021-05-23,2.35,,,
430140.0,Arvorezinha,RS,98893.0,2925,2020-03-27,2021-05-23,2.96,10424.0,28060.25,948704.91
430150.0,Augusto Pestana,RS,39228.0,628,2020-03-27,2021-05-23,1.6,,,
430155.0,Áurea,RS,22549.0,319,2020-03-27,2021-05-23,1.41,,,
430160.0,Bagé,RS,910402.0,20205,2020-03-27,2021-05-23,2.22,121143.0,16678.64,751510.2
430163.0,Balneário Pinhal,RS,120833.0,3861,2020-03-27,2021-05-23,3.2,,,
430165.0,Barão,RS,64279.0,1139,2020-03-27,2021-05-23,1.77,,,
430170.0,Barão de Cotegipe,RS,88972.0,1274,2020-03-27,2021-05-23,1.43,,,
430175.0,Barão do Triunfo,RS,54895.0,644,2020-03-27,2021-05-23,1.17,,,
430180.0,Barracão,RS,45505.0,1330,2020-03-27,2021-05-23,2.92,,,
430185.0,Barra do Guarita,RS,22046.0,265,2020-03-27,2021-05-23,1.2,,,
430187.0,Barra do Quaraí,RS,41044.0,439,2020-03-27,2021-05-23,1.07,,,
430190.0,Barra do Ribeiro,RS,122431.0,7346,2020-03-27,2021-05-23,6.0,,,
430192.0,Barra do Rio Azul,RS,8972.0,161,2020-03-27,2021-05-23,1.79,,,
430195.0,Barra Funda,RS,61502.0,1194,2020-03-27,2021-05-23,1.94,,,
430200.0,Barros Cassal,RS,62935.0,803,2020-03-27,2021-05-23,1.28,11199.0,7170.28,561969.82
430205.0,Benjamin Constant do Sul,RS,35812.0,0,2020-03-27,2021-05-23,0.0,,,
430210.0,Bento Gonçalves,RS,2279474.0,48347,2020-03-27,2021-05-23,2.12,120454.0,40137.31,1892402.08
430215.0,Boa Vista das Missões,RS,10412.0,240,2020-03-27,2021-05-23,2.31,,,
430220.0,Boa Vista do Buricá,RS,82271.0,915,2020-03-27,2021-05-23,1.11,,,
430222.0,Boa Vista do Cadeado,RS,17125.0,107,2020-03-27,2021-05-23,0.62,,,
430223.0,Boa Vista do Incra,RS,20949.0,213,2020-03-27,2021-05-23,1.02,,,
430225.0,Boa Vista do Sul,RS,37542.0,538,2020-03-27,2021-05-23,1.43,2783.0,19331.66,1348975.93
430230.0,Bom Jesus,RS,97711.0,1911,2020-03-27,2021-05-23,1.96,11349.0,16838.49,860965.72
430235.0,Bom Princípio,RS,215115.0,2911,2020-03-27,2021-05-23,1.35,14055.0,20711.49,1530522.95
430237.0,Bom Progresso,RS,12337.0,124,2020-03-27,2021-05-23,1.01,,,
430240.0,Bom Retiro do Sul,RS,143434.0,2756,2020-03-27,2021-05-23,1.92,12328.0,22355.61,1163481.51
430245.0,Boqueirão do Leão,RS,65249.0,2633,2020-03-27,2021-05-23,4.04,,,
430250.0,Bossoroca,RS,38869.0,1674,2020-03-27,2021-05-23,4.31,,,
430258.0,Bozano,RS,22647.0,461,2020-03-27,2021-05-23,2.04,,,
430260.0,Braga,RS,17946.0,385,2020-03-27,2021-05-23,2.15,,,
430265.0,Brochier,RS,41972.0,77,2020-03-27,2021-05-23,0.18,,,
430270.0,Butiá,RS,200413.0,7016,2020-03-27,2021-05-23,3.5,20941.0,33503.65,957036.44
430280.0,Caçapava do Sul,RS,355726.0,7761,2020-03-27,2021-05-23,2.18,33624.0,23081.73,1057952.65
430290.0,Cacequi,RS,32021.0,656,2020-03-27,2021-05-23,2.05,,,
430300.0,Cachoeira do Sul,RS,702932.0,9774,2020-03-27,2021-05-23,1.39,82201.0,11890.37,855138.02
430310.0,Cachoeirinha,RS,1773612.0,47210,2020-03-27,2021-05-23,2.66,130293.0,36233.72,1361248.88
430320.0,Cacique Doble,RS,52236.0,482,2020-03-27,2021-05-23,0.92,,,
430330.0,Caibaté,RS,15417.0,815,2020-03-27,2021-05-23,5.29,,,
430340.0,Caiçara,RS,60918.0,1097,2020-03-27,2021-05-23,1.8,,,
430350.0,Camaquã,RS,813358.0,13754,2020-03-27,2021-05-23,1.69,66261.0,20757.31,1227506.38
430355.0,Camargo,RS,44220.0,491,2020-03-27,2021-05-23,1.11,,,
430360.0,Cambará do Sul,RS,55051.0,652,2020-03-27,2021-05-23,1.18,,,
430367.0,Campestre da Serra,RS,24007.0,0,2020-03-27,2021-05-23,0.0,3388.0,0.0,708589.14
430370.0,Campina das Missões,RS,47664.0,1278,2020-03-27,2021-05-23,2.68,,,
430380.0,Campinas do Sul,RS,63653.0,833,2020-03-27,2021-05-23,1.31,5454.0,15273.19,1167088.38
430390.0,Campo Bom,RS,1470953.0,29209,2020-03-27,2021-05-23,1.99,66712.0,43783.73,2204930.15
430400.0,Campo Novo,RS,31609.0,826,2020-03-27,2021-05-23,2.61,,,
430410.0,Campos Borges,RS,37341.0,318,2020-03-27,2021-05-23,0.85,,,
430420.0,Candelária,RS,240489.0,4652,2020-03-27,2021-05-23,1.93,31365.0,14831.82,766743.19
430430.0,Cândido Godói,RS,43302.0,140,2020-03-27,2021-05-23,0.32,,,
430435.0,Candiota,RS,82536.0,951,2020-03-27,2021-05-23,1.15,9584.0,9922.79,861185.31
430440.0,Canela,RS,760663.0,18185,2020-03-27,2021-05-23,2.39,,,
430450.0,Canguçu,RS,296866.0,6445,2020-03-27,2021-05-23,2.17,56045.0,11499.69,529692.21
430460.0,Canoas,RS,4678903.0,168847,2020-03-27,2021-05-23,3.61,346616.0,48712.98,1349880.85
430461.0,Canudos do Vale,RS,10348.0,320,2020-03-27,2021-05-23,3.09,1716.0,18648.02,603030.3
430462.0,Capão Bonito do Sul,RS,16429.0,425,2020-03-27,2021-05-23,2.59,,,
430463.0,Capão da Canoa,RS,876246.0,19864,2020-03-27,2021-05-23,2.27,53049.0,37444.63,1651767.23
430465.0,Capão do Cipó,RS,15952.0,248,2020-03-27,2021-05-23,1.55,,,
430466.0,Capão do Leão,RS,187841.0,7249,2020-03-27,2021-05-23,3.86,25354.0,28591.15,740873.23
430467.0,Capivari do Sul,RS,90198.0,430,2020-03-27,2021-05-23,0.48,,,
430468.0,Capela de Santana,RS,62997.0,1280,2020-03-27,2021-05-23,2.03,,,
430469.0,Capitão,RS,46479.0,378,2020-03-27,2021-05-23,0.81,,,
430470.0,Carazinho,RS,860163.0,15560,2020-03-27,2021-05-23,1.81,62110.0,25052.33,1384902.59
430471.0,Caraá,RS,101167.0,2589,2020-03-27,2021-05-23,2.56,,,
430480.0,Carlos Barbosa,RS,538269.0,6272,2020-03-27,2021-05-23,1.17,29833.0,21023.7,1804273.79
430485.0,Carlos Gomes,RS,13100.0,72,2020-03-27,2021-05-23,0.55,,,
430490.0,Casca,RS,175246.0,2281,2020-03-27,2021-05-23,1.3,,,
430495.0,Caseiros,RS,42023.0,1345,2020-03-27,2021-05-23,3.2,3202.0,42005.0,1312398.5
430500.0,Catuípe,RS,82766.0,2059,2020-03-27,2021-05-23,2.49,,,
430510.0,Caxias do Sul,RS,6331569.0,111658,2020-03-27,2021-05-23,1.76,510906.0,21854.9,1239282.57
430511.0,Centenário,RS,15848.0,102,2020-03-27,2021-05-23,0.64,,,
430512.0,Cerrito,RS,36377.0,697,2020-03-27,2021-05-23,1.92,,,
430513.0,Cerro Branco,RS,14193.0,100,2020-03-27,2021-05-23,0.7,,,
430515.0,Cerro Grande,RS,26355.0,757,2020-03-27,2021-05-23,2.87,,,
430517.0,Cerro Grande do Sul,RS,56870.0,2104,2020-03-27,2021-05-23,3.7,12239.0,17190.95,464662.15
430520.0,Cerro Largo,RS,128402.0,1777,2020-03-27,2021-05-23,1.38,,,
430530.0,Chapada,RS,88774.0,815,2020-03-27,2021-05-23,0.92,9269.0,8792.75,957751.65
430535.0,Charqueadas,RS,583982.0,8714,2020-03-27,2021-05-23,1.49,40789.0,21363.6,1431714.43
430537.0,Charrua,RS,65412.0,3260,2020-03-27,2021-05-23,4.98,,,
430540.0,Chiapetta,RS,46697.0,1374,2020-03-27,2021-05-23,2.94,,,
430543.0,Chuí,RS,36964.0,58,2020-03-27,2021-05-23,0.16,,,
430544.0,Chuvisca,RS,11633.0,360,2020-03-27,2021-05-23,3.09,,,
430545.0,Cidreira,RS,166895.0,6621,2020-03-27,2021-05-23,3.97,16254.0,40734.59,1026793.4
430550.0,Ciríaco,RS,75825.0,2138,2020-03-27,2021-05-23,2.82,4747.0,45038.97,1597324.63
430558.0,Colinas,RS,65153.0,175,2020-03-27,2021-05-23,0.27,2438.0,7178.01,2672395.41
430560.0,Colorado,RS,51810.0,1097,2020-03-27,2021-05-23,2.12,,,
430570.0,Condor,RS,101450.0,1001,2020-03-27,2021-05-23,0.99,,,
430580.0,Constantina,RS,126128.0,1029,2020-03-27,2021-05-23,0.82,,,
430583.0,Coqueiro Baixo,RS,15652.0,99,2020-03-27,2021-05-23,0.63,,,
430585.0,Coqueiros do Sul,RS,11082.0,648,2020-03-27,2021-05-23,5.85,,,
430587.0,Coronel Barros,RS,28990.0,120,2020-03-27,2021-05-23,0.41,,,
430590.0,Coronel Bicaco,RS,67822.0,2243,2020-03-27,2021-05-23,3.31,7325.0,30621.16,925897.61
430593.0,Coronel Pilar,RS,14129.0,261,2020-03-27,2021-05-23,1.85,,,
430595.0,Cotiporã,RS,71449.0,371,2020-03-27,2021-05-23,0.52,,,
430597.0,Coxilha,RS,47817.0,1502,2020-03-27,2021-05-23,3.14,2756.0,54499.27,1735014.51
430600.0,Crissiumal,RS,71155.0,1774,2020-03-27,2021-05-23,2.49,,,
430605.0,Cristal,RS,79686.0,1512,2020-03-27,2021-05-23,1.9,,,
430607.0,Cristal do Sul,RS,19277.0,132,2020-03-27,2021-05-23,0.68,,,
430610.0,Cruz Alta,RS,935616.0,19493,2020-03-27,2021-05-23,2.08,60299.0,32327.24,1551627.72
430613.0,Cruzaltense,RS,19686.0,597,2020-03-27,2021-05-23,3.03,,,
430620.0,Cruzeiro do Sul,RS,161775.0,3707,2020-03-27,2021-05-23,2.29,12348.0,30021.06,1310131.2
430630.0,David Canabarro,RS,81289.0,980,2020-03-27,2021-05-23,1.21,,,
430632.0,Derrubadas,RS,39403.0,594,2020-03-27,2021-05-23,1.51,2805.0,21176.47,1404741.53
430635.0,Dezesseis de Novembro,RS,3739.0,299,2020-03-27,2021-05-23,8.0,,,
430637.0,Dilermando de Aguiar,RS,12593.0,574,2020-03-27,2021-05-23,4.56,,,
430640.0,Dois Irmãos,RS,394427.0,6821,2020-03-27,2021-05-23,1.73,32671.0,20877.84,1207269.44
430642.0,Dois Irmãos das Missões,RS,21089.0,161,2020-03-27,2021-05-23,0.76,,,
430645.0,Dois Lajeados,RS,44680.0,37,2020-03-27,2021-05-23,0.08,,,
430650.0,Dom Feliciano,RS,41391.0,1745,2020-03-27,2021-05-23,4.22,15414.0,11320.88,268528.61
430655.0,Dom Pedro de Alcântara,RS,14300.0,733,2020-03-27,2021-05-23,5.13,,,
430660.0,Dom Pedrito,RS,253290.0,4638,2020-03-27,2021-05-23,1.83,38461.0,12058.97,658563.22
430670.0,Dona Francisca,RS,8925.0,597,2020-03-27,2021-05-23,6.69,,,
430673.0,Doutor Maurício Cardoso,RS,33868.0,2006,2020-03-27,2021-05-23,5.92,4549.0,44097.6,744515.28
430675.0,Doutor Ricardo,RS,37784.0,176,2020-03-27,2021-05-23,0.47,1983.0,8875.44,1905395.86
